1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009
21.05666669,21.52499962,18.12999916,18.81166712,20.71833356,20.77500025,20.5783329,20.60166677,20.23499997,20.91333389,21.35666656,21.93666712,22.62166595,21.5516669,19.24666723,21.41000112,22.65000025,22.3983345,20.54500008,18.87333298
17.86999989,17.89166673,16.65833346,14.98333359,18.263333,16.78000005,18.30333328,17.56833331,17.00500011,17.74000009,18.90833314,19.09500058,18.98833402,19.03000037,16.72833316,17.59333261,19.2450002,19.30333328,17.83499972,16.53999964
17.89666684,17.94666672,16.77500025,15.47166634,18.54833349,16.95000013,18.39833387,17.5516669,17.49833361,17.95666695,19.513333,19.08833313,19.10166677,18.96500015,16.81500022,17.74166648,19.43666649,19.14499982,17.68833415,16.51166598
14.13166682,14.0016667,12.6899999,13.63666662,15.52166653,13.83999983,15.07000001,15.1133337,14.97500006,14.56999969,15.78833326,15.75333341,16.61333338,15.5,13.32500045,14.98500029,16.0533336,15.91999976,15.51666673,14.13666693
25.00333341,26.5333341,24.41500028,25.95333354,25.77333323,26.05500031,24.38833427,25.50666682,25.64166641,25.69333331,23.98999977,24.81666629,26.10333316,24.51833344,24.55499967,25.89000003,24.95500056,24.94499969,24.20666758,23.44833374
17.82166672,17.29999987,17.99833298,14.28666687,18.6983331,16.51666641,18.05333328,17.49499925,19.12500032,17.72166665,18.65666644,18.58500004,18.3983326,20.06666692,19.07166672,18.05500031,19.51833407,19.84166654,18.81166649,18.38500023
26.37499873,26.23333359,25.54833285,26.68666649,26.74000041,25.96999995,27.25833384,26.07666651,27.58166631,26.6566658,26.94500033,27.50333277,26.17333349,25.89500109,25.16833242,26.38166682,27.14666684,25.2450002,26.93000094,28.03833389
15.6899999,15.35000006,13.9350001,15.30333392,16.03166676,16.19499969,15.31833394,14.65833346,15.10333316,16.27666664,14.3033336,15.45500024,15.20666695,15.86000029,14.68499978,16.87166659,15.88500023,15.02499994,15.72166634,14.93333308
11.07666683,11.08833313,11.20833333,7.998333454,12.37333345,9.85499986,11.57166672,10.33833313,11.98999993,10.80000003,11.8733333,11.75,11.46833324,13.58000056,11.44500001,11.18666681,13.32333342,13.84166654,11.41999976,11.84833368
20.38333384,21.91999944,18.17000008,20.75333277,20.16833305,22.86000061,19.94333267,19.90833346,21.52166748,21.9816672,20.44666672,21.33666674,22.05333328,20.13500023,19.17000008,22.28666623,21.28000005,21.28333346,20.83666674,19.14166705
24.45166651,24.35333316,22.0516669,23.72333272,24.86166636,23.84833272,23.57666651,23.72000058,23.68166669,24.00833321,24.72166634,24.95666695,25.67999967,24.41833369,21.82333374,23.80666669,24.69333331,24.26333364,24.10999997,23.61499977
17.53000005,18.62166659,15.17499987,17.18499978,17.30500031,19.375,17.21166674,17.49833361,17.89166673,18.39333344,16.81333351,18.05833308,18.49333382,17.36666679,15.64166673,18.99666659,18.75833321,18.67833392,17.35333379,15.91166655
22.13499959,22.2733326,20.15166664,21.95166715,22.47833379,22.2833341,21.33666738,21.23999977,21.85000038,22.87666702,20.48999977,21.98666636,22.40166664,21.91333326,21.24333254,23.26999982,22.5366656,22.04333369,22.19500033,21.15333303
23.90500005,24.37833341,22.65500005,25.18000031,23.74166616,24.5733331,23.65666707,23.40166664,24.80666669,24.74666659,24.15833346,23.71166674,24.81833394,23.60833295,23.43000031,24.77833366,24.57500076,25.1716671,24.26833407,23.66333326
