1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009
0.730039356,0.22952756,0.312283463,0.643543319,0.337007876,0.480787405,0.328070873,0.62811024,0.673700768,0.548346437,0.302125983,0.683937013,0.511299208,0.321535433,0.247519688,0.802047219,0.428228358,0.609645663,0.804724415,0.411692912
1.319448816,1.351653497,0.675118108,0.75905513,1.623149601,0.783110221,0.909370062,1.135236214,1.361496092,1.778385883,0.984291347,1.491299186,1.418897644,1.505000047,1.31366138,1.006968521,1.399488194,0.676732281,0.847283431,0.509015737
1.181141741,0.381574803,0.411299202,0.860590537,0.595826772,0.769842508,0.441653537,0.76539373,0.813464548,0.7329134,0.56574805,0.694842511,0.636181088,0.479173236,0.450669281,0.996299233,0.470984241,0.959645639,0.813070853,0.646692922
0.622047259,1.141889737,0.936968526,1.322165332,0.807007872,1.150393719,0.459960637,0.798937009,1.902677221,0.863070886,0.647755901,0.438937007,0.541496067,0.575551191,0.702440953,0.691653545,0.78622046,0.693110248,0.735787399,0.360866141
0.293740152,0.253385829,0.503582677,0.858622018,0.248740162,0.334842524,0.217677168,0.247401575,0.525314958,0.095708661,0.014212598,0.295551187,0.092125985,0.294448815,0.298149604,0.715551181,0,0.17094488,0.198976374,0.225905516
0.145787402,0.146023624,0.026574802,0.184055114,0.187125983,0.145275591,0.155039371,0.209921262,0.255944885,0.164763781,0.170511813,0.150944879,0.137559053,0.167047245,0.157007874,0.11507874,0.150354329,0.140944882,0.139409448,0.279055117
0.576850396,0.550748044,0.510314956,0.854173225,0.857992097,0.427874024,0.830433042,0.334212596,1.253149618,0.487559048,0.257283459,0.213661419,0.73783463,0.707992118,0.755275591,0.45342519,0.533228349,0.394960636,0.64661418,0.303385832
0.614606302,0.336889763,0.357244094,0.5234252,0.917834635,0.7255512,1.204015762,0.491141732,1.132165383,0.881889794,0.618425204,0.477244084,0.360669301,0.661574792,0.53468503,0.817992158,0.863543338,0.69720474,0.854015771,0.395708662
0.787755921,0.601732284,0.468897632,0.665866161,1.006141723,0.730708685,0.88846456,0.683937013,0.91303148,1.212873985,0.657755919,0.569212591,0.419055113,0.788503947,0.495590555,0.76476378,0.903385808,0.615551175,1.046692886,0.369094496
1.984527528,1.641102348,1.629370111,0.629370085,1.248543326,1.325984264,1.627204715,1.891496133,1.403937002,1.955787418,1.175905483,0.819133849,1.755196819,1.273582669,1.146535468,1.246535414,2.107440918,1.645157521,1.314015786,1.344527582
0.102165354,0.124645671,0.105787402,0.112086614,0.199409447,0.216023621,0.173228346,0.15917323,0.46732283,0.239685036,0.20535433,0.106692914,0.132913386,0.141535432,0.208346459,0.169960634,0.145039369,0.157598423,0.135196849,0.331889768
1.923740177,1.519094452,1.392834641,1.11515745,1.035236238,0.960826754,0.978582668,1.168622054,1.713425223,1.321456729,0.754094492,0.896653543,0.997559044,0.966220435,1.01527558,1.030708688,1.228464592,0.768307093,1.03468503,0.686653528
1.278188931,0.447007885,0.41543308,0.776929149,0.499055127,0.710078735,0.554881884,0.687204721,1.04814962,0.605354324,0.472204734,0.850393716,0.585748012,0.476653542,0.422559055,0.930748016,0.406496055,0.831929124,0.80783467,0.589724398
0.34393701,0.095866141,0.216850393,0.392559059,0.153267716,0.172913386,0.11511811,0.191496062,0.13043307,0.158188978,0.119960629,0.247204724,0.126692912,0.152716536,0.13968504,0.197677166,0.10507874,0.175393702,0.113858268,0.133228349
0.298110241,0.184921261,0.497519696,1.053937026,0.393307093,0.57653542,0.368582673,0.38826772,0.721141725,0.223149604,0.500393687,0.408740156,0.12452756,0.349015743,0.390787402,0.824921255,0.180472439,0.21877953,0.512716534,0.426771645
0.182677168,0.162637797,0.342244096,0.601653542,0.136732283,0.348818909,0.14574803,0.149015746,0.376653539,0.11468504,0.135078736,0.398503927,0.082677165,0.261692909,0.257165357,0.519645661,0.005984252,0.096299213,0.158976378,0.193740154
0.579251973,0.260708659,0.339685042,0.812834657,0.360393704,0.801299238,1.223070881,0.743307099,1.037401575,0.714488187,0.918267738,0.328897634,0.378858266,0.46318899,0.592598412,0.313700781,0.59704725,0.441771665,0.573818913,0.370866137
0.205629919,0.209448822,0.197401572,0.312204729,0.261220474,0.32602362,0.465511818,0.391417331,0.283858269,0.359606292,0.315000001,0.215905512,0.194645664,0.284803146,0.222440945,0.347992131,0.256456691,0.284330713,0.361574796,0.276811029
0.134133857,0.145511811,0.157755904,0.180511809,0.204015751,0.156889763,0.158700789,0.282204718,0.214251971,0.175551178,0.179133856,0.171732285,0.123149606,0.157913386,0.148031496,0.149409448,0.116850394,0.138818899,0.111299213,0.283425203
0.356456689,0.199960627,0.422598426,0.31125984,0.193622048,0.122952754,0.100275591,0.36035433,0.297716531,0.273622042,0.111850395,0.290984251,0.267480317,0.086220472,0.465708665,0.450393684,0.128110235,0.236653538,0.15114173,0.057244093
1.787992102,1.57039372,0.745748024,0.823267719,1.375905555,0.985787369,1.077362181,1.163661386,1.352598416,1.371220446,0.809566918,1.418779508,1.239330682,1.258031515,1.083779553,0.924842534,1.292913362,0.782401573,0.655669295,0.68401577
0.641535436,0.364251978,0.32602362,0.444055122,0.585708663,0.525905519,0.795905526,0.796220464,0.582283471,0.802992122,0.657086605,0.355,0.480078735,0.760669288,0.543661403,0.287716528,0.648858273,0.528267718,0.670157485,0.571181095
0.497007866,0.320905513,0.416062986,1.205472421,0.325787398,0.684527555,0.317480313,0.49295276,0.492952767,0.18125984,0.343031493,0.417795279,0.113307087,0.403228358,0.329409442,0.960747997,0.031299213,0.155905513,0.502992119,0.347834655
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.772716522,0.452677156,0.379173234,0.585511816,0.965669317,0.74507874,0.896968496,0.442598433,1.084566912,0.889291343,0.658779535,0.501535431,0.380944887,0.845078731,0.605393703,0.700905522,0.756377949,0.6803937,0.832283456,0.356771657
2.14881891,1.741771668,2.056063014,1.631417282,1.126771642,1.196141701,1.052873987,1.703110222,2.040078711,0.817244087,0.556496064,0.857007875,0.823070887,1.097716549,1.404055137,1.055157489,0.88818897,0.739291349,1.247125971,0.631181101
0.79685037,0.315472445,0.37228347,0.615984248,0.394842516,0.408661407,0.452362188,0.673464572,0.634291326,0.715472424,0.388661422,0.344527564,0.532519678,0.397204722,0.37661418,0.971338557,0.565275583,0.731614195,0.847716534,0.571023626
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.042244108,0.597992109,0.558149608,0.699645666,0.819606315,0.780590568,1.166299204,0.705433072,0.92598424,1.056811055,0.732559054,0.630511817,0.534566924,0.866771638,0.471535435,0.859881889,1.042047245,0.796929127,1.399803117,0.691102366
0.177598428,0.187519685,0.283425196,0.26015748,0.350669283,0.148464566,0.320787399,0.382795274,0.35629922,0.334330701,0.23614173,0.33677165,0.240393702,0.171456694,0.273031494,0.372834649,0.259291345,0.398582684,0.355157477,0.250669292
1.662244121,2.024763843,1.493031479,1.134488203,1.010196866,1.108307095,0.591614183,1.447401572,1.814212559,0.881929142,0.298858275,0.716417343,0.700551161,0.914606305,1.783070902,1.435196854,0.654566908,1.08779525,1.129960608,0.458976385
0.752007882,0.372362204,0.411062992,0.551850402,0.407874025,0.501850406,0.408188989,0.694173242,0.552755912,0.533307083,0.404370075,0.746496065,0.453661408,0.421023624,0.483110225,0.930433078,0.199015745,0.681062999,0.697795267,0.338937012
1.335078743,1.32712597,1.610433083,1.030984233,0.869173215,1.014133874,1.297677168,1.188267685,1.446968499,0.749685047,0.561653528,0.609921268,0.745511813,0.795748057,0.94822834,0.652677161,0.972086629,0.804921263,1.303385817,0.594488189
0.16980315,0.133897637,0.093464566,0.187913386,0.132952755,0.162322833,0.129763778,0.171614174,0.150787399,0.094055118,0.153503938,0.167834642,0.019251968,0.055433072,0.128779526,0.14456693,0.111496062,0.129842522,0.116023624,0.166377952
0.676377965,0.424133864,0.33929134,0.420708664,0.624055127,0.559015755,0.947125983,0.846102347,0.561889761,0.833976385,0.671023617,0.380748028,0.566220471,0.821259837,0.610551188,0.318188975,0.696653531,0.551732296,0.749645654,0.69035434
0.632125975,0.568622048,0.55822835,0.383228355,0.495433071,0.588267709,0.630669286,0.509645687,0.686811027,0.751889762,0.603031504,0.280511811,0.444291348,0.577204712,0.430984257,0.293700789,0.949291349,0.471535435,0.554842506,0.365511819
0.159212601,0.193188975,0.106062992,0.17511811,0.177834646,0.190748031,0.210157481,0.206377957,0.157874019,0.154527559,0.291023619,0.161692912,0.162598424,0.277559063,0.217401578,0.171181104,0.116929133,0.171968503,0.142244094,0.166496063
0.16685039,0.259685036,0.257716532,0.229606298,0.111456694,0.177125987,0.1711811,0.148070869,0.131732283,0.137362206,0.107165354,0.204763777,0.152519684,0.171417321,0.067598425,0.336535424,0.017244095,0.233149607,0.082677165,0.082677165
0.201338582,0.129173229,0.329842522,0.44397638,0.312677166,0.126889764,0.085551179,0.190590553,0.189881892,0.132834645,0.325590554,0.343425195,0.160629918,0.165669289,0.20503937,0.237125982,0.118543307,0.192440949,0.140314962,0.163779527
0.352362205,0.207480313,0.415314952,0.299015751,0.185078741,0.121653542,0.108188976,0.397637784,0.377480304,0.293188981,0.114921261,0.286929131,0.267519688,0.102322834,0.492795268,0.446496047,0.101102362,0.253464564,0.160236223,0.06519685
0.922834652,0.749606305,0.479606298,0.583622039,1.223070881,1.033031524,0.92700784,0.530314949,0.992559058,0.835787435,0.649370073,0.597362218,0.548267717,1.088700783,0.736456683,0.732086632,0.601889783,0.621062992,0.7122047,0.82842522
0.343622042,0.4611811,0.802755881,0.290787404,0.279015751,0.156535431,0.08503937,0.211220471,0.414842515,0.096023622,0.256417327,0.270196847,0.101181102,0.413228343,0.488346445,0.428503938,0.111181102,0.562165354,0.141574802,0.093110236
1.094251948,0.979448814,0.665984236,0.720984241,1.304566901,1.141456724,0.984370074,0.862559041,0.979881887,0.941929104,0.676850402,0.757952743,0.66389765,1.098582681,0.690354325,0.634999989,0.756102374,0.492834647,0.739370061,0.936771663
0.031732283,0.167952759,0.1403937,0.107047244,0.166811023,0.144921261,0.126535433,0.144133857,0.323740156,0.184370078,0.208582675,0.122283466,0.103346456,0.116889765,0.191574801,0.163031495,0.166181103,0.150551182,0.154291339,0.19496063
0.206496062,0.221929137,0.228149606,0.156653544,0.202007876,0.242440945,0.397086617,0.266417319,0.267480317,0.208425195,0.180472442,0.313976378,0.121220472,0.126968504,0.247244091,0.34149607,0.202519683,0.181732285,0.124212597,0.233858266
0.672637789,0.397086609,0.484133848,0.634055115,0.518346456,0.560866138,0.632283489,0.535078755,0.772007875,0.659448808,0.583267723,0.411338581,0.449330698,0.472559065,0.349330707,0.556614177,0.735984247,0.555551168,0.721456693,0.529763785
0.150393698,0.245905516,0.454999999,0.182401578,0.246929131,0.141417321,0.092755905,0.344842518,0.136968504,0.086732283,0.140433071,0.218740163,0.108346457,0.165039373,0.181102362,0.256102359,0.104409449,0.284291341,0.095826771,0.09003937
0.3007874,0.273622047,0.289763774,0.832637772,0.394842516,0.5537008,0.920787391,0.495314959,0.351850405,0.469448826,0.58074804,0.391574807,0.280393706,0.41181101,0.475748032,0.502086609,0.312677173,0.381259843,0.742795268,0.415157483
0.21582677,0.142992125,0.330905516,0.328897634,0.203779525,0.192283466,0.136732282,0.285196845,0.307598422,0.19429134,0.269370079,0.602125979,0.206456691,0.202913386,0.275275591,0.449999989,0.162165356,0.350787396,0.197086614,0.110748031
1.112165346,0.557362196,1.623543266,2.292362243,1.297598471,3.421850355,2.222795321,1.565472445,4.265748031,1.803779482,2.903070765,1.769330663,1.044055098,1.174015736,2.106141759,1.239212577,1.608740138,1.125866169,2.194212606,1.538385872
0.760078731,0.361496062,0.423070863,0.596102377,0.410393692,0.588740161,0.449448833,0.691102351,0.737834645,0.630748043,0.395314953,0.723543317,0.467952743,0.387283464,0.593897639,1.099015724,0.295826777,0.580629919,0.924606293,0.364251963
0.166181103,0.134960629,0.231535431,0.315078735,0.228622046,0.297874015,0.312047237,0.345000004,0.403818904,0.254015746,0.347598429,0.26972441,0.226062989,0.207874016,0.192598422,0.357322828,0.32413385,0.18055118,0.302007878,0.228267715
1.410472419,0.706496081,0.631259858,1.006102374,0.84523623,0.745708646,0.603936999,0.758976403,0.903070855,1.043897614,1.075354358,0.612362193,0.939409451,0.771653543,0.48834646,1.046377918,0.795236242,1.150039342,1.047992106,0.610866141
0.496968502,0.368267715,0.664173231,0.303897632,0.261692918,0.248346456,0.118267717,0.530275599,0.256181101,0.242047242,0.139094488,0.517559052,0.283228341,0.241338585,0.481417333,0.441574788,0.230393703,0.317204727,0.185826775,0.051338583
1.109409452,1.329960635,1.490905521,1.347244082,0.928070879,1.131259858,0.747519696,1.399094529,1.215708695,0.776535425,0.711338569,0.388622059,0.633307089,0.755551165,0.839370082,0.700590554,1.142401568,0.926062997,1.029842497,0.328425193
0.353543304,0.652795266,1.02484251,0.276968505,0.280511804,0.174094485,0.091141733,0.25822834,0.579685046,0.096259842,0.278503936,0.294330708,0.123149605,0.406614168,0.436220469,0.477440947,0.137913387,0.519055126,0.127362206,0.096614173
0.183818896,0.174212598,0.208425199,0.319527566,0.201732284,0.286811018,0.27988189,0.276259837,0.407283468,0.280866135,0.347047235,0.157913384,0.161811023,0.165866142,0.23688976,0.399173233,0.280590549,0.18677165,0.260275585,0.264645667
0.211102366,0.121456693,0.160748031,0.374566927,0.203346459,0.22043307,0.257480313,0.291496059,0.327598429,0.169330706,0.287834648,0.212637796,0.165196851,0.174999999,0.192047243,0.313385828,0.214685038,0.186968507,0.249448821,0.269842523
0.128346455,0.152637797,0.156023626,0.244409452,0.153346456,0.142283463,0.159566927,0.166771652,0.168976382,0.136496062,0.203425197,0.199803153,0.014212599,0.180039372,0.128188976,0.135039371,0.14917323,0.181259844,0.160196852,0.337637789
0.12015748,0.103700787,0.156771654,0.186299215,0.18996063,0.20070866,0.167204727,0.181259842,0.186771652,0.204370082,0.174448819,0.118188976,0.100157481,0.184291336,0.245866145,0.203543306,0.181889763,0.17488189,0.156496061,0.160748033
0.190511812,0.147322835,0.211889763,0.224015754,0.157795275,0.179881892,0.180708662,0.222637796,0.179055116,0.197362209,0.170354329,0.16996063,0.126456692,0.159094489,0.202559052,0.212165356,0.152244097,0.181732281,0.197283467,0.244133863
0.198503937,0.219803149,0.286259846,0.217125987,0.325551183,0.237440943,0.244015754,0.36232283,0.176377954,0.235275591,0.297795281,0.240354335,0.214803155,0.18480315,0.385590553,0.259133857,0.196614172,0.303779519,0.342952758,0.193661416
0.807047266,0.535118103,0.51448819,0.632440942,0.950984234,0.630551181,0.852992125,0.602086615,1.208425206,0.861377926,0.62098425,0.619370093,0.353700784,1.054055101,0.517007873,0.662480317,0.718622072,0.562952747,0.72035432,0.41007874
0.627480304,0.383188976,0.382401571,0.713425178,0.567086618,0.651574788,0.677086597,0.682047251,0.750866147,0.897126025,0.740866143,0.292559053,0.5319685,0.654330697,0.661338596,0.267401568,0.759291341,0.460118106,0.781299201,0.407165362
0.609251984,0.377047246,1.001692945,0.363267718,0.509291356,0.170472442,0.130748032,0.720708663,0.544685018,0.100669292,0.330196842,0.500314968,0.206771655,0.360551177,0.598622059,0.563425184,0.269921258,0.421496071,0.124133859,0.139212597
1.101220499,0.689330694,0.72283467,0.798149589,0.723582666,0.754291354,1.036653534,0.761771675,1.139881855,1.109921238,1.036063007,0.744763787,0.820944899,0.52133859,0.313937007,0.717244096,0.759133872,0.797952757,0.932952791,0.659448819
1.953228327,1.692204753,1.361850378,0.969842505,1.484881904,1.318779532,2.344015767,2.164291262,1.203464568,2.21429137,1.667637802,1.136692948,1.896141773,1.820590522,1.506102344,0.996063022,2.109527588,1.427755942,1.834173187,1.808385894
0.406417321,0.265787402,0.312125987,0.499291337,0.583543312,0.407283475,0.286692912,0.750866132,0.61181103,0.6301181,0.385944877,0.493228357,0.294921259,0.137834645,0.254370074,0.595275586,0.484724405,0.397874021,0.723385848,0.46610236
0.313346457,0.107519685,0.152795277,0.321417328,0.114370078,0.157204726,0.10488189,0.167519683,0.123188976,0.219763781,0.104173228,0.212480311,0.113503937,0.143070867,0.111614173,0.18519685,0.096102363,0.152992125,0.102007874,0.121259843
0.235118108,0.245433071,0.235551181,0.231102362,0.241889762,0.188346457,0.485590552,0.38692912,0.36212599,0.489960633,0.406614168,0.475787396,0.348346459,0.206299211,0.364803141,0.270984252,0.265039369,0.234566929,0.217244096,0.231062987
0.922244094,0.456889776,0.536259854,0.639330706,0.869409441,0.665866161,1.070472417,0.697519678,0.936417317,1.092165369,0.673031484,0.541456688,0.430472442,0.800551197,0.441732286,0.876496052,0.993976353,0.603818893,1.236929165,0.575275601
